   
   
tracker_velocity_vector,(-4.42_-0.23_0.0)
velocity_heading_error,0.11999999999997613
sim_box_width,0.76
tracker_box_width,0.64
box_width_error,0.16
sim_box_length,2.36
tracker_box_length,2.25
box_length_error,0.05
sim_box_height,1.28
tracker_box_height,1.36
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,8
sim_position,(-10.29_169.18_-0.03)
tracker_position,(-10.13_169.14_0.92)
position_error,0.16
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.45
tracker_velocity,4.43
velocity_error,0.0
sim_heading,-3.09
tracker_heading,0.34
heading_error,16.52000000000001
sim_velocity_vector,(-4.44_-0.25_-0.0)
tracker_velocity_vector,(-4.42_-0.22_0.0)
velocity_heading_error,0.37000000000000455
sim_box_width,0.76
tracker_box_width,0.78
box_width_error,0.03
sim_box_length,2.36
tracker_box_length,2.26
box_length_error,0.04
sim_box_height,1.28
tracker_box_height,1.36
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,9
sim_position,(-10.73_169.16_-0.03)
tracker_position,(-10.5_169.12_0.93)
position_error,0.23
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.43
tracker_velocity,4.23
velocity_error,0.05
sim_heading,-3.09
tracker_heading,0.33
heading_error,15.949999999999989
sim_velocity_vector,(-4.43_-0.26_0.0)
tracker_velocity_vector,(-4.23_-0.22_0.0)
velocity_heading_error,0.3800000000000239
sim_box_width,0.76
tracker_box_width,0.8
box_width_error,0.05
sim_box_length,2.36
tracker_box_length,2.26
box_length_error,0.04
sim_box_height,1.28
tracker_box_height,1.32
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,9
sim_position,(-11.17_169.13_-0.03)
tracker_position,(-10.96_169.09_0.92)
position_error,0.21
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.38
tracker_velocity,4.31
velocity_error,0.02
sim_heading,-3.08
tracker_heading,0.33
heading_error,15.379999999999995
sim_velocity_vector,(-4.38_-0.26_0.0)
tracker_velocity_vector,(-4.31_-0.22_0.0)
velocity_heading_error,0.4800000000000182
sim_box_width,0.76
tracker_box_width,0.77
box_width_error,0.01
sim_box_length,2.36
tracker_box_length,2.21
box_length_error,0.06
sim_box_height,1.28
tracker_box_height,1.27
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,vehicle.harley-davidson.low_rider
sim_id,481
tracker_id,10
sim_position,(-11.61_169.11_-0.03)
tracker_position,(-11.4_169.05_0.89)
position_error,0.22
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,4.35
tracker_velocity,4.34
velocity_error,0.0
sim_heading,-3.08
tracker_heading,0.33
heading_error,15.379999999999995
sim_velocity_vector,(-4.34_-0.27_0.0)
tracker_velocity_vector,(-4.33_-0.25_0.0)
velocity_heading_error,0.2599999999999909
sim_box_width,0.76
tracker_box_width,0.67
box_width_error,0.12
sim_box_length,2.36
tracker_box_length,2.17
box_length_error,0.08
sim_box_height,1.28
tracker_box_height,1.35
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001,vehicle.harley-davidson.low_rider
sim_id,512,481
tracker_id,7,8
sim_position,(-6.77_161.28_1.3),(-12.04_169.08_-0.03)
tracker_position,(-6.85_161.29_1.18),(-11.84_169.01_0.93)
position_error,0.08,0.21
sim_obj_static,False,False
tracker_obj_static,False,False
is_same_status,True,True
sim_velocity,1.77,4.37
tracker_velocity,1.68,4.36
velocity_error,0.05,0.0
sim_heading,2.97,-3.08
tracker_heading,-1.09,0.16
heading_error,37.379999999999995,5.639999999999986
sim_velocity_vector,(-1.74_0.31_0.0),(-4.36_-0.29_-0.0)
tracker_velocity_vector,(-1.66_0.29_0.0),(-4.36_-0.27_0.0)
velocity_heading_error,0.18999999999999773,0.27000000000001023
sim_box_width,0.38,0.76
tracker_box_width,0.39,0.38
box_width_error,0.03,0.5
sim_box_length,0.38,2.36
tracker_box_length,0.48,2.25
box_length_error,0.26,0.05
sim_box_height,1.86,1.28
tracker_box_height,1.37,1.27
box_height_error,0,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,8
sim_position,(-6.95_161.31_1.3)
tracker_position,(-6.97_161.33_1.17)
position_error,0.03
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.56
velocity_error,0.12
sim_heading,2.97
tracker_heading,-2.05
heading_error,17.620000000000005
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.53_0.29_0.0)
velocity_heading_error,0.6299999999999955
sim_box_width,0.38
tracker_box_width,0.32
box_width_error,0.16
sim_box_length,0.38
tracker_box_length,0.45
box_length_error,0.18
sim_box_height,1.86
tracker_box_height,1.48
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,6
sim_position,(-7.12_161.34_1.3)
tracker_position,(-7.18_161.37_1.15)
position_error,0.07
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.66
velocity_error,0.06
sim_heading,2.97
tracker_heading,-1.15
heading_error,33.94
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.63_0.3_0.0)
velocity_heading_error,0.3300000000000125
sim_box_width,0.38
tracker_box_width,0.69
box_width_error,0.82
sim_box_length,0.38
tracker_box_length,0.72
box_length_error,0.89
sim_box_height,1.86
tracker_box_height,1.43
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,7
sim_position,(-7.29_161.37_1.3)
tracker_position,(-7.4_161.41_1.18)
position_error,0.12
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.77
velocity_error,0.0
sim_heading,2.97
tracker_heading,-0.51
heading_error,19.389999999999986
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.74_0.33_0.0)
velocity_heading_error,0.6400000000000148
sim_box_width,0.38
tracker_box_width,0.44
box_width_error,0.16
sim_box_length,0.38
tracker_box_length,0.84
box_length_error,1.21
sim_box_height,1.86
tracker_box_height,1.46
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,6
sim_position,(-7.47_161.4_1.3)
tracker_position,(-7.56_161.44_1.16)
position_error,0.1
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.69
velocity_error,0.05
sim_heading,2.97
tracker_heading,-0.54
heading_error,21.110000000000014
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.66_0.32_0.0)
velocity_heading_error,0.8100000000000023
sim_box_width,0.38
tracker_box_width,0.38
box_width_error,0.0
sim_box_length,0.38
tracker_box_length,0.78
box_length_error,1.05
sim_box_height,1.86
tracker_box_height,1.5
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,5
sim_position,(-7.64_161.43_1.3)
tracker_position,(-7.64_161.46_1.15)
position_error,0.03
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.45
velocity_error,0.18
sim_heading,2.97
tracker_heading,-0.56
heading_error,22.25
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.42_0.27_0.0)
velocity_heading_error,0.6700000000000159
sim_box_width,0.38
tracker_box_width,0.36
box_width_error,0.05
sim_box_length,0.38
tracker_box_length,0.7
box_length_error,0.84
sim_box_height,1.86
tracker_box_height,1.46
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,5
sim_position,(-7.82_161.46_1.3)
tracker_position,(-7.81_161.5_1.14)
position_error,0.04
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.48
velocity_error,0.16
sim_heading,2.97
tracker_heading,0.09
heading_error,14.990000000000009
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.45_0.29_0.0)
velocity_heading_error,1.210000000000008
sim_box_width,0.38
tracker_box_width,0.25
box_width_error,0.34
sim_box_length,0.38
tracker_box_length,0.37
box_length_error,0.03
sim_box_height,1.86
tracker_box_height,1.45
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,5
sim_position,(-7.99_161.49_1.3)
tracker_position,(-8.01_161.54_1.18)
position_error,0.05
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.59
velocity_error,0.1
sim_heading,2.97
tracker_heading,-0.05
heading_error,6.969999999999999
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.55_0.31_0.0)
velocity_heading_error,1.210000000000008
sim_box_width,0.38
tracker_box_width,0.28
box_width_error,0.26
sim_box_length,0.38
tracker_box_length,0.72
box_length_error,0.89
sim_box_height,1.86
tracker_box_height,1.43
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,6
sim_position,(-8.17_161.52_1.29)
tracker_position,(-8.21_161.57_1.16)
position_error,0.06
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.63
velocity_error,0.08
sim_heading,2.97
tracker_heading,0.14
heading_error,17.849999999999994
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.6_0.31_0.0)
velocity_heading_error,0.8700000000000045
sim_box_width,0.38
tracker_box_width,0.29
box_width_error,0.24
sim_box_length,0.38
tracker_box_length,0.69
box_length_error,0.82
sim_box_height,1.86
tracker_box_height,1.5
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,5
sim_position,(-8.34_161.55_1.27)
tracker_position,(-8.34_161.59_1.16)
position_error,0.04
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.53
velocity_error,0.14
sim_heading,2.97
tracker_heading,0.17
heading_error,19.569999999999993
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.5_0.29_0.0)
velocity_heading_error,0.8400000000000034
sim_box_width,0.38
tracker_box_width,0.28
box_width_error,0.26
sim_box_length,0.38
tracker_box_length,0.76
box_length_error,1.0
sim_box_height,1.86
tracker_box_height,1.51
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id,walker.pedestrian.0001
sim_id,512
tracker_id,8
sim_position,(-8.52_161.58_1.24)
tracker_position,(-8.52_161.62_1.16)
position_error,0.04
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.77
tracker_velocity,1.58
velocity_error,0.11
sim_heading,2.97
tracker_heading,1.81
heading_error,23.540000000000006
sim_velocity_vector,(-1.74_0.31_0.0)
tracker_velocity_vector,(-1.55_0.28_0.0)
velocity_heading_error,0.14000000000001478
sim_box_width,0.38
tracker_box_width,0.34
box_width_error,0.11
sim_box_length,0.38
tracker_box_length,0.5
box_length_error,0.32
sim_box_height,1.86
tracker_box_height,1.51
box_height_error,0
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.1111111111111111
   
   
sim_type_id,walker.pedestrian.0001
sim_id,509
tracker_id,8
sim_position,(-5.16_161.02_1.3)
tracker_position,(-4.99_161.06_1.18)
position_error,0.17
sim_obj_static,False
tracker_obj_static,True
is_same_status,False
sim_velocity,1.61
tracker_velocity,0.45
velocity_error,0.72
sim_heading,2.94
tracker_heading,-2.62
heading_error,0
sim_velocity_vector,(-1.58_0.33_0.0)
tracker_velocity_vector,(-0.3_0.34_0.0)
velocity_heading_error,36.78
sim_box_width,0.38
tracker_box_width,0.28
box_width_error,0.26
sim_box_length,0.38
tracker_box_length,0.37
box_length_error,0.03
sim_box_height,1.86
tracker_box_height,1.46
box_height_error,0
Miss_rate,0.1111111111111111
   
   
sim_type_id,walker.pedestrian.0001
sim_id,509
tracker_id,10
sim_position,(-5.32_161.06_1.3)
tracker_position,(-5.15_161.11_1.16)
position_error,0.18
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.61
tracker_velocity,0.62
velocity_error,0.61
sim_heading,2.94
tracker_heading,-0.03
heading_error,9.830000000000013
sim_velocity_vector,(-1.58_0.33_0.0)
tracker_velocity_vector,(-0.42_0.46_0.0)
velocity_heading_error,35.79999999999998
sim_box_width,0.38
tracker_box_width,0.5
box_width_error,0.32
sim_box_length,0.38
tracker_box_length,0.8
box_length_error,1.11
sim_box_height,1.86
tracker_box_height,1.5
box_height_error,0
Miss_rate,0.09090909090909091
   
   
sim_type_id,walker.pedestrian.0001
sim_id,509
tracker_id,10
sim_position,(-5.47_161.09_1.3)
tracker_position,(-5.3_161.17_1.18)
position_error,0.19
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.61
tracker_velocity,0.74
velocity_error,0.54
sim_heading,2.94
tracker_heading,0.15
heading_error,20.139999999999986
sim_velocity_vector,(-1.58_0.33_0.0)
tracker_velocity_vector,(-0.58_0.45_0.0)
velocity_heading_error,26.00999999999999
sim_box_width,0.38
tracker_box_width,0.27
box_width_error,0.29
sim_box_length,0.38
tracker_box_length,0.64
box_length_error,0.68
sim_box_height,1.86
tracker_box_height,1.46
box_height_error,0
Miss_rate,0.09090909090909091
   
   
sim_type_id,walker.pedestrian.0001
sim_id,509
tracker_id,11
sim_position,(-5.63_161.12_1.3)
tracker_position,(-5.45_161.22_1.15)
position_error,0.21
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.61
tracker_velocity,0.82
velocity_error,0.49
sim_heading,2.94
tracker_heading,0.24
heading_error,25.30000000000001
sim_velocity_vector,(-1.58_0.33_0.0)
tracker_velocity_vector,(-0.71_0.42_0.0)
velocity_heading_error,18.810000000000002
sim_box_width,0.38
tracker_box_width,0.33
box_width_error,0.13
sim_box_length,0.38
tracker_box_length,0.46
box_length_error,0.21
sim_box_height,1.86
tracker_box_height,1.41
box_height_error,0
Miss_rate,0.08333333333333333
   
   
sim_type_id,walker.pedestrian.0001
sim_id,509
tracker_id,10
sim_position,(-5.79_161.15_1.3)
tracker_position,(-5.58_161.26_1.19)
position_error,0.24
sim_obj_static,False
tracker_obj_static,False
is_same_status,True
sim_velocity,1.61
tracker_velocity,0.86
velocity_error,0.47
sim_heading,2.94
tracker_heading,0.18
heading_error,21.860000000000014
sim_velocity_vector,(-1.58_0.33_0.0)
tracker_velocity_vector,(-0.78_0.35_0.0)
velocity_heading_error,12.369999999999976
sim_box_width,0.38
tracker_box_width,0.32
box_width_error,0.16
sim_box_length,0.38
tracker_box_length,0.34
box_length_error,0.11
sim_box_height,1.86
tracker_box_height,1.46
box_height_error,0
Miss_rate,0.09090909090909091
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.1
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
   
sim_type_id
sim_id
tracker_id
sim_position
tracker_position
position_error
sim_obj_static
tracker_obj_static
is_same_status
sim_velocity
tracker_velocity
velocity_error
sim_heading
tracker_heading
heading_error
sim_velocity_vector
tracker_velocity_vector
velocity_heading_error
sim_box_width
tracker_box_width
box_width_error
sim_box_length
tracker_box_length
box_length_error
sim_box_height
tracker_box_height
box_height_error
Miss_rate,0.0
   
sim_id,482,514,507,480,510,481,512,509
status_matching_success_rate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8
average_velocity_error,0.3957,0.0505,0.2965,0.2479,0.337,0.0208,0.0955,0.566
average_heading_error_5,11.2571,23.4277,22.8254,10.6407,13.9274,12.6692,21.3282,15.426
average_heading_error_10,11.2571,23.4277,22.8254,10.6407,13.9274,12.6692,21.3282,15.426
average_velocity_heading_error,1.0329,1.8173,2.5073,1.385,2.6487,1.0058,0.6855,25.954
average_box_width_error,0.1157,0.2582,0.2162,0.1479,0.2165,0.1567,0.2209,0.232
average_box_length_error,0.0471,0.7027,0.6423,0.0543,0.79,0.0542,0.6809,0.428
average_miss_rate,0.42800000000000005
   
sim_id,482,514,507,480,510,481,512,509
status_matching_success_rate_variance,1.5714,1.5,2.2692,5.2143,4.1739,9.0,10.8182,24.6
velocity_variance,0.006481632857142856,0.00059525,0.030514942307692312,0.023988267142857147,0.03917769565217391,0.00040763999999999997,0.0026247954545454543,0.008263999999999999
heading_error_5_variance,36.31636326714284,224.97299028999998,156.89629408307698,51.35099234714279,206.7381410208696,53.277674306666704,63.77585123999997,86.07814400000004
heading_error_10_variance,36.31636326714284,224.97299028999998,156.89629408307698,51.35099234714279,206.7381410208696,53.277674306666704,63.77585123999997,86.07814400000004
velocity_heading_error_variance,0.7203632671428556,3.150819835454551,8.472465828461553,0.9784535714285706,9.08792438565216,0.8742076399999924,0.1180429772727269,89.94218400000007
box_width_error_variance,0.01065306142857143,0.0358603309090909,0.04531597846153845,0.015002552857142856,0.036718336956521734,0.014572223333333334,0.04642644636363636,0.005495999999999999
box_length_error_variance,0.01065306142857143,0.0358603309090909,0.04531597846153845,0.015002552857142856,0.036718336956521734,0.014572223333333334,0.04642644636363636,0.005495999999999999
missrate_variance,0.167136
   
frame_cnt ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
walker_status_matching_success_acceptance_rate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,0.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
walker_position_acceptance_rate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,1.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
walker_velocity_acceptance_rate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
walker_heading_acceptance_rate_5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
